datetime,sea_high,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_s,sea_dir_i,sea_temp,can_sail
2025-04-01 0:00,-15.5,2.36,198.3,6.8,1024.0,12.6,남서,222.0,6.1,0
2025-04-01 0:10,-12.5,2.45,186.8,6.84,1023.98,7.5,남서,224.0,6.11,0
2025-04-01 0:20,-6.7,2.1,191.4,6.73,1023.9,9.5,남서,236.0,6.12,0
2025-04-01 0:30,1.3,2.39,190.1,6.68,1023.87,14.9,서남서,255.0,6.12,0
2025-04-01 0:40,12.9,2.03,199.8,6.78,1023.74,8.2,서북서,300.0,6.11,0
2025-04-01 0:50,27.2,2.12,187.1,6.7,1023.7,2.5,북,349.0,6.12,0
2025-04-01 1:00,43.6,2.05,182.3,6.51,1023.79,16.0,북북동,19.0,6.12,0
2025-04-01 1:10,62.0,2.04,183.0,6.35,1023.79,12.7,북동,39.0,6.14,0
2025-04-01 1:20,83.8,2.44,182.7,6.4,1023.77,15.8,북동,39.0,6.12,1
2025-04-01 1:30,109.1,3.24,177.9,6.5,1023.62,10.9,북북동,32.0,6.11,1
2025-04-01 1:40,137.6,2.98,181.0,6.46,1023.63,18.5,북북동,23.0,6.06,1
2025-04-01 1:50,166.4,3.19,182.3,6.34,1023.7,33.7,북북동,31.0,6.01,1
2025-04-01 2:00,196.3,3.1,180.7,6.23,1023.78,61.0,북동,49.0,5.93,1
2025-04-01 2:10,227.9,3.25,183.7,6.13,1023.64,46.7,북북동,32.0,6.06,1
2025-04-01 2:20,261.6,3.45,182.6,6.24,1023.51,69.2,북동,34.0,6.03,1
2025-04-01 2:30,296.5,3.48,180.2,6.21,1023.47,82.5,북동,41.0,5.92,0
2025-04-01 2:40,331.9,2.99,182.0,6.18,1023.49,106.4,북동,41.0,5.83,0
2025-04-01 2:50,366.0,3.41,176.7,6.14,1023.35,118.7,북동,43.0,5.61,0
2025-04-01 3:00,400.9,3.35,178.6,5.93,1023.3,112.1,북동,45.0,5.42,0
2025-04-01 3:10,435.6,3.49,174.8,5.9,1023.2,129.5,북동,50.0,5.2,0
2025-04-01 3:20,469.9,3.48,177.2,5.93,1023.2,89.4,북동,49.0,5.16,0
2025-04-01 3:30,502.1,3.14,178.8,5.85,1023.2,96.7,북동,51.0,5.15,0
2025-04-01 3:40,533.0,3.33,178.7,5.79,1023.2,73.5,북동,55.0,5.27,0
2025-04-01 3:50,563.7,3.31,177.9,5.73,1023.11,70.0,북동,54.0,5.19,1
2025-04-01 4:00,592.1,3.26,175.2,5.78,1023.1,63.4,북동,49.0,5.21,1
2025-04-01 4:10,616.3,3.5,174.9,5.79,1023.1,51.5,북동,47.0,5.17,1
2025-04-01 4:20,642.0,3.45,178.6,5.72,1023.09,45.1,북동,54.0,5.2,1
2025-04-01 4:30,665.1,3.4,173.6,5.56,1023.1,35.2,동북동,57.0,5.19,1
2025-04-01 4:40,684.7,3.35,174.6,5.48,1023.1,38.8,동북동,66.0,5.21,1
2025-04-01 4:50,701.6,3.37,180.9,5.48,1023.13,33.5,동북동,70.0,5.24,1
2025-04-01 5:00,718.7,3.04,179.7,5.5,1023.19,23.6,동북동,70.0,5.25,1
2025-04-01 5:10,733.2,2.7,174.3,5.5,1023.17,13.8,동북동,66.0,5.22,1
2025-04-01 5:20,745.3,2.84,176.1,5.56,1023.19,18.7,동북동,71.0,5.2,1
2025-04-01 5:30,755.2,2.49,172.3,5.61,1023.19,24.2,동북동,62.0,5.14,1
2025-04-01 5:40,763.4,1.87,165.2,5.53,1023.22,8.2,동남동,103.0,5.03,1
2025-04-01 5:50,769.6,2.08,168.5,5.53,1023.17,23.1,동,82.0,5.01,1
2025-04-01 6:00,773.7,1.61,167.3,5.52,1023.1,26.2,동남동,102.0,5.0,1
2025-04-01 6:10,774.6,1.15,163.5,5.49,1023.07,16.4,동남동,113.0,4.99,1
2025-04-01 6:20,773.6,1.19,158.3,5.33,1023.0,14.1,동남동,110.0,4.99,1
2025-04-01 6:30,769.4,1.45,158.4,5.17,1022.97,16.3,남동,134.0,4.98,1
2025-04-01 6:40,761.3,1.13,170.1,5.04,1023.0,18.8,남,177.0,4.98,1
2025-04-01 6:50,752.0,1.25,165.0,5.01,1023.08,4.8,남,186.0,4.96,1
2025-04-01 7:00,739.6,1.56,161.7,4.82,1023.2,8.6,남남서,207.0,4.96,1
2025-04-01 7:10,723.6,2.31,161.5,5.03,1023.2,16.8,남서,218.0,4.98,1
2025-04-01 7:20,704.8,1.25,165.0,5.1,1023.2,26.9,남서,235.0,5.09,1
2025-04-01 7:30,684.3,1.9,161.2,5.38,1023.2,38.5,남서,233.0,5.14,1
2025-04-01 7:40,662.9,2.38,161.7,5.45,1023.26,59.0,서남서,237.0,5.12,1
2025-04-01 7:50,638.5,2.07,165.4,5.52,1023.3,71.2,서남서,237.0,5.11,0
2025-04-01 8:00,612.2,2.44,169.6,5.68,1023.3,63.4,남서,236.0,5.14,1
2025-04-01 8:10,585.6,2.77,187.4,6.06,1023.29,80.4,남서,235.0,5.14,0
2025-04-01 8:20,557.7,3.46,189.2,6.19,1023.3,103.5,서남서,237.0,5.18,0
2025-04-01 8:30,529.8,3.5,191.7,6.3,1023.3,109.9,남서,235.0,5.17,0
2025-04-01 8:40,500.2,3.71,184.8,6.35,1023.3,131.3,남서,234.0,5.26,0
2025-04-01 8:50,470.4,3.68,187.4,6.51,1023.28,128.0,남서,233.0,5.23,0
2025-04-01 9:00,440.5,3.71,179.4,6.58,1023.26,136.0,남서,236.0,5.21,0
2025-04-01 9:10,411.1,3.7,164.3,6.67,1023.2,129.2,남서,235.0,5.21,0
2025-04-01 9:20,381.6,3.33,160.1,7.04,1023.28,123.9,남서,235.0,5.19,0
2025-04-01 9:30,352.6,3.59,158.9,7.27,1023.29,125.5,남서,235.0,5.25,0
2025-04-01 9:40,323.6,3.66,156.4,7.56,1023.3,118.7,남서,236.0,5.32,0
2025-04-01 9:50,295.6,3.48,152.1,7.91,1023.31,112.3,서남서,237.0,5.44,0
2025-04-01 10:00,268.0,2.21,158.8,8.46,1023.33,118.0,남서,236.0,5.43,0
2025-04-01 10:10,241.7,2.1,178.3,8.87,1023.35,117.5,남서,234.0,5.46,0
2025-04-01 10:20,215.5,2.28,182.6,9.41,1023.3,112.1,남서,235.0,5.55,0
2025-04-01 10:30,191.1,2.67,175.3,9.81,1023.3,117.5,남서,233.0,5.61,0
2025-04-01 10:40,168.5,2.11,197.4,10.45,1023.24,82.4,남서,233.0,5.64,0
2025-04-01 10:50,146.3,2.33,223.3,10.76,1023.21,72.9,남서,233.0,5.7,0
2025-04-01 11:00,126.5,2.85,340.5,9.69,1023.15,96.2,서남서,238.0,5.77,0
2025-04-01 11:10,107.8,2.14,343.6,9.56,1023.15,76.4,남서,231.0,5.77,0
2025-04-01 11:20,91.4,1.59,340.7,9.03,1023.27,63.3,남서,231.0,5.85,1
2025-04-01 11:30,77.8,2.71,333.1,8.42,1023.13,57.9,남서,230.0,5.88,0
2025-04-01 11:40,66.5,2.61,319.1,8.23,1023.03,54.5,남서,230.0,5.93,0
2025-04-01 11:50,57.0,2.46,315.8,8.17,1022.9,43.5,남서,226.0,6.08,0
2025-04-01 12:00,49.7,2.32,318.5,7.82,1022.86,49.0,남서,235.0,6.16,0
2025-04-01 12:10,45.0,2.24,341.9,7.86,1022.74,38.3,서남서,237.0,6.16,0
2025-04-01 12:20,42.8,1.94,338.5,7.91,1022.66,25.3,서남서,240.0,6.18,0
2025-04-01 12:30,43.3,2.92,326.7,7.75,1022.6,14.0,서남서,240.0,6.19,0
2025-04-01 12:40,46.5,3.1,323.4,7.61,1022.47,10.3,서남서,258.0,6.22,0
2025-04-01 12:50,52.6,2.48,323.5,7.59,1022.4,21.1,서,263.0,6.24,0
2025-04-01 13:00,60.8,2.39,311.2,7.53,1022.26,14.3,서,277.0,6.25,0
2025-04-01 13:10,71.2,3.09,286.3,7.8,1022.14,7.8,북서,311.0,6.27,0
2025-04-01 13:20,84.5,2.98,284.0,8.94,1022.01,10.5,북북서,347.0,6.21,1
2025-04-01 13:30,100.4,3.64,284.6,8.83,1021.96,5.6,북동,56.0,6.21,1
2025-04-01 13:40,119.0,3.08,282.5,8.8,1021.88,3.5,동북동,78.0,6.52,1
2025-04-01 13:50,138.7,3.31,284.8,8.33,1021.74,7.3,북북동,26.0,6.36,1
2025-04-01 14:00,162.0,2.84,284.5,8.53,1021.62,8.4,북,11.0,6.43,1
2025-04-01 14:10,187.2,1.52,281.3,9.47,1021.45,17.3,북북동,25.0,6.4,1
2025-04-01 14:20,213.2,1.51,281.8,10.0,1021.4,22.8,북북동,21.0,6.38,1
2025-04-01 14:30,241.2,1.31,282.5,10.11,1021.37,46.4,북동,43.0,6.24,1
2025-04-01 14:40,270.5,1.64,282.6,10.07,1021.3,66.7,북동,55.0,6.39,1
2025-04-01 14:50,299.1,1.35,279.5,9.93,1021.27,85.0,북동,56.0,5.94,0
2025-04-01 15:00,329.1,1.28,281.7,10.0,1021.18,70.6,북동,40.0,6.34,0
2025-04-01 15:10,359.7,0.74,288.2,10.21,1021.06,81.0,북동,39.0,6.19,0
2025-04-01 15:20,390.6,0.93,278.7,10.27,1020.89,106.9,북동,44.0,5.9,0
2025-04-01 15:30,421.4,1.38,276.5,10.29,1020.78,92.8,북동,45.0,5.7,0
2025-04-01 15:40,451.3,1.55,276.7,10.02,1020.69,77.8,북동,48.0,5.44,0
2025-04-01 15:50,480.3,1.42,278.2,9.87,1020.67,79.8,북동,49.0,5.32,0
2025-04-01 16:00,507.5,1.19,284.4,9.94,1020.53,71.8,북동,55.0,5.52,0
2025-04-01 16:10,533.8,1.91,280.7,9.9,1020.43,52.8,동북동,57.0,5.62,1
2025-04-01 16:20,559.9,1.5,279.0,9.58,1020.31,38.0,북동,49.0,5.51,1
2025-04-01 16:30,583.5,1.08,277.8,9.35,1020.3,34.9,북동,56.0,5.47,1
2025-04-01 16:40,604.3,0.74,277.8,9.3,1020.36,31.1,동북동,57.0,5.46,1
2025-04-01 16:50,623.6,0.91,278.3,9.52,1020.23,31.0,북동,56.0,5.41,1
2025-04-01 17:00,641.6,2.64,284.6,9.31,1020.2,22.6,동북동,57.0,5.42,1
2025-04-01 17:10,657.9,1.48,283.2,9.32,1020.2,21.9,동북동,65.0,5.39,1
2025-04-01 17:20,670.7,0.9,275.5,9.37,1020.2,17.8,동북동,68.0,5.36,1
2025-04-01 17:30,681.6,1.1,282.3,9.11,1020.25,17.4,동북동,69.0,5.36,1
2025-04-01 17:40,691.5,0.5,262.8,9.01,1020.24,14.2,동,79.0,5.34,1
2025-04-01 17:50,698.8,0.28,267.4,9.31,1020.2,12.6,동,86.0,5.32,1
2025-04-01 18:00,704.2,0.67,273.2,9.62,1020.2,16.8,동,97.0,5.28,1
2025-04-01 18:10,707.8,1.63,288.4,8.92,1020.2,21.5,동,83.0,5.25,1
2025-04-01 18:20,708.5,0.95,290.3,8.29,1020.12,7.1,동북동,63.0,5.21,1
2025-04-01 18:30,707.4,1.28,287.0,7.9,1020.1,10.1,동,83.0,5.15,1
2025-04-01 18:40,703.5,0.49,257.8,8.03,1019.96,4.6,동북동,71.0,5.14,1
2025-04-01 18:50,696.9,0.22,256.6,8.12,1019.85,10.5,남,169.0,5.12,1
2025-04-01 19:00,687.3,0.55,247.3,8.05,1019.72,10.8,남남서,206.0,5.12,1
2025-04-01 19:10,675.9,0.5,250.4,8.1,1019.7,19.6,남서,220.0,5.15,1
2025-04-01 19:20,661.6,0.18,243.5,8.0,1019.7,17.0,남서,226.0,5.11,1
2025-04-01 19:30,644.3,0.03,86.3,7.79,1019.7,24.1,남서,228.0,5.16,1
2025-04-01 19:40,623.7,0.1,173.4,7.61,1019.7,30.1,남서,231.0,5.26,1
2025-04-01 19:50,602.6,0.09,194.4,7.71,1019.66,41.1,남서,232.0,5.28,1
2025-04-01 20:00,580.2,0.11,156.8,7.81,1019.7,67.7,남서,233.0,5.23,1
2025-04-01 20:10,556.1,0.2,209.1,8.19,1019.7,67.2,남서,232.0,5.29,1
2025-04-01 20:20,530.7,0.25,195.7,8.45,1019.79,90.0,남서,234.0,5.29,0
2025-04-01 20:30,504.8,0.62,185.7,8.44,1019.9,109.1,남서,233.0,5.34,0
2025-04-01 20:40,477.4,0.72,164.9,8.29,1019.9,111.7,남서,231.0,5.41,0
2025-04-01 20:50,449.6,0.9,180.1,8.09,1019.95,127.4,남서,232.0,5.41,0
2025-04-01 21:00,422.8,1.25,189.1,8.01,1019.9,122.4,남서,233.0,5.41,0
2025-04-01 21:10,394.3,1.37,185.9,7.89,1019.93,128.1,남서,236.0,5.41,0
2025-04-01 21:20,365.4,1.05,174.2,7.94,1019.98,128.3,남서,235.0,5.41,0
2025-04-01 21:30,336.7,1.33,175.9,7.62,1020.0,131.5,남서,234.0,5.41,0
2025-04-01 21:40,308.5,1.16,170.7,7.4,1020.0,123.4,남서,236.0,5.41,0
2025-04-01 21:50,280.5,0.45,157.0,7.36,1020.0,116.7,남서,235.0,5.46,0
2025-04-01 22:00,252.4,0.4,179.3,7.36,1020.0,124.0,남서,235.0,5.5,0
2025-04-01 22:10,224.6,0.27,158.4,7.49,1020.0,109.3,남서,235.0,5.56,0
2025-04-01 22:20,198.6,0.55,183.6,7.56,1020.0,108.7,남서,233.0,5.61,0
2025-04-01 22:30,173.8,0.88,179.2,7.85,1019.93,91.2,남서,229.0,5.68,0
2025-04-01 22:40,149.9,0.84,162.0,7.51,1020.05,68.1,남서,231.0,5.71,1
2025-04-01 22:50,127.4,0.95,153.5,7.04,1020.04,96.0,남서,233.0,5.76,0
2025-04-01 23:00,106.8,0.9,175.5,6.83,1020.18,81.1,남서,233.0,5.81,0
2025-04-01 23:10,87.8,0.29,142.4,6.91,1020.2,82.0,남서,231.0,5.86,0
2025-04-01 23:20,70.4,0.12,228.2,7.3,1020.27,81.2,남서,234.0,5.92,0
2025-04-01 23:30,54.2,0.09,178.7,7.44,1020.46,61.2,남서,228.0,5.94,0
2025-04-01 23:40,39.7,0.41,294.7,7.43,1020.61,58.6,남서,228.0,5.99,0
2025-04-01 23:50,27.5,0.75,282.1,7.88,1020.7,31.5,남서,222.0,6.03,0
2025-04-02 0:00,18.4,0.21,268.2,7.86,1020.7,29.5,남서,227.0,6.05,0
2025-04-02 0:10,11.1,0.47,238.0,7.96,1020.61,23.9,남서,230.0,6.08,0
2025-04-02 0:20,7.5,0.07,206.3,8.21,1020.6,18.6,남서,228.0,6.1,0
2025-04-02 0:30,6.1,0.3,218.6,8.12,1020.6,10.3,서남서,240.0,6.12,0
2025-04-02 0:40,6.5,0.47,202.8,7.71,1020.58,10.4,서남서,241.0,6.13,0
2025-04-02 0:50,9.3,0.97,192.1,7.2,1020.46,15.2,서,264.0,6.16,0
2025-04-02 1:00,16.8,2.3,191.8,7.31,1020.4,3.8,서남서,250.0,6.17,0
2025-04-02 1:10,25.9,3.07,181.2,6.55,1020.31,6.7,서북서,284.0,6.17,0
2025-04-02 1:20,37.9,2.69,171.0,6.1,1020.33,9.5,북북서,337.0,6.16,0
2025-04-02 1:30,53.5,1.61,159.7,6.73,1020.33,4.9,북북동,13.0,6.17,0
2025-04-02 1:40,71.8,1.4,168.4,7.08,1020.46,9.0,북북동,26.0,6.17,0
2025-04-02 1:50,91.0,1.03,165.9,7.26,1020.34,18.7,북동,41.0,6.16,1
2025-04-02 2:00,111.9,1.31,166.0,7.23,1020.21,9.2,북동,36.0,6.15,1
2025-04-02 2:10,136.0,0.75,158.3,7.45,1020.15,15.9,북북동,21.0,6.09,1
2025-04-02 2:20,162.3,0.81,165.1,7.43,1019.97,32.1,북북동,31.0,6.02,1
2025-04-02 2:30,190.8,1.27,163.8,7.86,1019.79,52.4,북동,43.0,5.97,1
2025-04-02 2:40,220.7,0.73,164.1,7.65,1019.63,60.1,북동,53.0,5.89,1
2025-04-02 2:50,251.9,1.5,175.9,7.67,1019.39,65.6,북동,34.0,6.03,1
2025-04-02 3:00,284.9,1.24,184.7,7.75,1019.25,69.6,북동,37.0,6.04,1
2025-04-02 3:10,317.2,1.65,191.3,7.46,1019.3,85.8,북동,41.0,5.98,0
2025-04-02 3:20,351.0,1.1,186.8,7.32,1019.3,100.6,북동,41.0,5.83,0
2025-04-02 3:30,385.2,0.69,197.9,7.26,1019.26,120.7,북동,45.0,5.58,0
2025-04-02 3:40,419.2,0.26,155.8,7.44,1019.43,115.3,북동,46.0,5.38,0
2025-04-02 3:50,450.7,0.18,270.5,7.34,1019.54,91.6,북동,50.0,5.27,0
2025-04-02 4:00,481.4,0.13,130.4,7.26,1019.53,79.8,북동,52.0,5.23,0
2025-04-02 4:10,512.4,0.15,94.7,7.27,1019.44,64.1,북동,50.0,5.22,1
2025-04-02 4:20,541.7,0.75,169.4,7.72,1019.28,55.6,북동,56.0,5.34,1
2025-04-02 4:30,569.0,0.84,146.1,7.56,1019.2,49.4,북동,54.0,5.35,1
2025-04-02 4:40,595.0,0.89,163.9,7.07,1019.1,48.2,북동,50.0,5.27,1
2025-04-02 4:50,619.8,1.07,177.0,6.45,1019.09,38.3,동북동,57.0,5.24,1
2025-04-02 5:00,641.9,1.29,174.8,6.13,1019.01,38.6,북동,54.0,5.27,1
2025-04-02 5:10,662.4,1.24,172.1,6.05,1019.03,29.6,동북동,61.0,5.27,1
2025-04-02 5:20,681.5,1.58,173.8,5.99,1018.87,34.4,동북동,64.0,5.27,1
2025-04-02 5:30,698.3,1.89,165.5,5.79,1018.73,27.8,동북동,78.0,5.29,1
2025-04-02 5:40,712.6,1.46,173.0,5.75,1018.61,18.2,동북동,74.0,5.25,1
2025-04-02 5:50,727.4,0.84,160.4,5.66,1018.6,19.8,동북동,62.0,5.21,1
2025-04-02 6:00,739.4,0.43,133.5,5.49,1018.52,17.8,동북동,70.0,5.24,1
2025-04-02 6:10,749.9,0.98,153.9,5.45,1018.6,17.0,동북동,63.0,5.22,1
2025-04-02 6:20,757.9,1.26,172.6,5.48,1018.7,20.5,동북동,65.0,5.23,1
2025-04-02 6:30,762.9,1.23,178.1,5.61,1018.8,15.7,동북동,61.0,5.22,1
2025-04-02 6:40,765.2,1.22,180.9,6.41,1018.8,17.9,북동,36.0,5.21,1
2025-04-02 6:50,767.5,1.4,183.3,6.78,1018.8,7.2,북북서,339.0,5.19,1
2025-04-02 7:00,766.1,1.64,172.0,6.61,1018.8,5.3,서,268.0,5.16,1
2025-04-02 7:10,761.4,2.03,179.7,5.88,1018.79,14.2,서,263.0,5.14,1
2025-04-02 7:20,754.6,1.39,142.2,6.8,1018.7,13.5,서남서,249.0,5.14,1
2025-04-02 7:30,746.4,0.93,146.3,7.31,1018.62,11.8,서남서,250.0,5.15,1
2025-04-02 7:40,734.9,1.29,114.8,7.23,1018.52,14.6,서남서,254.0,5.19,1
2025-04-02 7:50,720.4,1.57,105.8,7.04,1018.5,26.5,서남서,251.0,5.17,1
2025-04-02 8:00,703.6,0.44,123.7,7.51,1018.59,19.0,서남서,240.0,5.17,1
2025-04-02 8:10,685.4,0.5,141.8,9.38,1018.55,39.4,남서,236.0,5.16,1
2025-04-02 8:20,665.0,0.03,66.9,11.64,1018.58,35.2,남서,235.0,5.17,1
2025-04-02 8:30,643.0,0.01,45.5,12.47,1018.64,42.3,남서,231.0,5.2,1
2025-04-02 8:40,620.9,0.6,141.1,12.73,1018.78,61.9,남서,235.0,5.21,1
2025-04-02 8:50,597.9,1.27,147.6,11.84,1018.68,64.8,남서,233.0,5.2,1
2025-04-02 9:00,573.5,1.23,177.1,12.52,1018.72,81.7,남서,234.0,5.21,0
2025-04-02 9:10,546.4,1.0,192.5,13.04,1018.91,90.9,남서,232.0,5.34,0
2025-04-02 9:20,520.6,0.14,126.1,14.04,1018.99,112.7,남서,234.0,5.35,0
2025-04-02 9:30,494.5,1.37,343.9,13.7,1019.01,131.1,남서,235.0,5.41,0
2025-04-02 9:40,467.6,1.38,353.4,11.91,1019.17,120.4,남서,235.0,5.37,0
2025-04-02 9:50,441.4,0.83,313.0,11.72,1019.36,115.5,서남서,237.0,5.37,0
2025-04-02 10:00,414.3,0.81,279.7,11.22,1019.43,119.2,남서,235.0,5.36,0
2025-04-02 10:10,388.3,0.67,148.0,11.48,1019.35,121.2,남서,235.0,5.34,0
2025-04-02 10:20,362.3,1.57,344.1,11.54,1019.4,119.1,남서,235.0,5.35,0
2025-04-02 10:30,336.2,1.57,319.7,11.21,1019.4,122.9,남서,234.0,5.4,0
2025-04-02 10:40,311.4,1.62,295.9,10.54,1019.53,115.6,남서,236.0,5.44,0
2025-04-02 10:50,286.5,1.44,293.0,10.34,1019.34,99.6,서남서,237.0,5.48,0
2025-04-02 11:00,262.2,1.68,289.6,10.53,1019.15,95.7,남서,233.0,5.51,0
2025-04-02 11:10,240.0,2.46,281.9,10.56,1019.05,99.3,남서,233.0,5.61,0
2025-04-02 11:20,218.8,2.79,283.4,10.73,1018.99,109.4,서남서,237.0,5.66,0
2025-04-02 11:30,198.2,2.67,282.0,10.44,1018.94,75.1,남서,232.0,5.69,0
2025-04-02 11:40,180.2,2.15,278.4,10.72,1018.94,78.0,남서,236.0,5.72,0
2025-04-02 11:50,165.1,1.56,273.6,11.03,1018.9,65.6,남서,231.0,5.75,1
2025-04-02 12:00,150.4,2.51,277.7,11.59,1018.73,48.7,남서,224.0,5.78,1
2025-04-02 12:10,135.7,2.31,272.8,11.81,1018.75,53.2,남서,231.0,5.83,1
2025-04-02 12:20,123.8,2.24,260.5,12.95,1018.87,48.2,남서,230.0,5.87,1
2025-04-02 12:30,117.0,2.75,248.2,13.01,1018.9,42.7,남서,229.0,5.91,1
2025-04-02 12:40,111.3,2.82,249.5,12.86,1018.92,14.3,남서,229.0,5.92,1
2025-04-02 12:50,106.2,2.44,241.8,12.73,1018.81,11.6,남서,219.0,6.0,1
2025-04-02 13:00,102.2,2.66,243.5,12.69,1018.7,16.4,서남서,242.0,6.13,1
2025-04-02 13:10,104.3,2.7,240.2,12.49,1018.67,20.3,서남서,252.0,6.15,1
2025-04-02 13:20,107.0,2.29,212.7,12.52,1018.18,12.0,서남서,254.0,6.19,1
2025-04-02 13:30,111.5,2.94,193.5,12.68,1017.77,11.5,서남서,255.0,6.19,1
2025-04-02 13:40,119.8,3.18,192.0,12.79,1017.69,12.5,서,264.0,6.21,1
2025-04-02 13:50,128.8,1.95,231.8,12.88,1017.74,5.5,서북서,295.0,6.25,1
2025-04-02 14:00,139.0,2.26,250.1,12.83,1017.87,4.8,북북서,333.0,6.25,1
2025-04-02 14:10,152.1,2.26,260.2,11.02,1018.27,8.8,북,352.0,6.24,1
2025-04-02 14:20,168.0,2.87,262.3,10.01,1018.47,7.7,북,9.0,6.13,1
2025-04-02 14:30,184.5,2.4,263.7,9.1,1018.42,13.3,북북동,16.0,6.21,1
2025-04-02 14:40,203.5,1.98,257.3,9.15,1018.4,16.3,북북동,14.0,6.18,1
2025-04-02 14:50,225.0,4.05,215.5,10.92,1018.12,27.6,북북동,22.0,6.22,1
2025-04-02 15:00,248.3,5.68,199.8,15.17,1018.01,24.0,북북동,26.0,6.17,1
2025-04-02 15:10,272.3,2.08,211.1,12.38,1018.2,36.3,북북동,26.0,6.19,1
2025-04-02 15:20,296.6,1.81,240.9,13.82,1018.14,40.9,북북동,22.0,6.2,1
2025-04-02 15:30,321.9,1.76,230.6,14.71,1018.07,57.9,북북동,27.0,6.22,1
2025-04-02 15:40,347.5,2.88,193.5,10.66,1017.91,59.8,북동,34.0,6.1,1
2025-04-02 15:50,373.1,3.2,191.7,10.83,1017.83,60.3,북동,36.0,6.06,1
2025-04-02 16:00,400.2,2.51,201.2,11.02,1017.8,75.1,북동,39.0,5.91,0
2025-04-02 16:10,426.2,1.57,229.7,11.2,1017.76,95.2,북동,42.0,5.79,0
2025-04-02 16:20,451.6,2.15,204.5,11.22,1017.54,91.9,북동,42.0,5.51,0
2025-04-02 16:30,476.1,2.73,195.6,11.05,1017.4,82.0,북동,47.0,5.33,0
2025-04-02 16:40,499.4,2.54,188.1,11.21,1017.34,71.2,북동,47.0,5.29,0
2025-04-02 16:50,522.5,2.44,189.1,11.36,1017.3,57.7,북동,50.0,5.29,1
2025-04-02 17:00,543.8,2.02,190.8,11.34,1017.36,35.0,북동,52.0,5.39,1
2025-04-02 17:10,563.4,1.3,216.5,11.51,1017.3,26.2,동북동,60.0,5.41,1
2025-04-02 17:20,582.0,1.46,243.0,11.59,1017.3,17.4,동북동,69.0,5.38,1
2025-04-02 17:30,598.6,1.09,245.4,11.74,1017.3,20.2,동북동,68.0,5.33,1
2025-04-02 17:40,613.4,1.56,245.0,10.05,1017.2,21.0,동북동,69.0,5.31,1
2025-04-02 17:50,625.7,1.74,230.6,9.76,1017.2,13.3,북동,55.0,5.3,1
2025-04-02 18:00,636.5,1.52,233.6,9.74,1017.18,20.2,동북동,78.0,5.3,1
2025-04-02 18:10,645.6,1.92,213.9,9.66,1017.11,19.5,동,86.0,5.31,1
2025-04-02 18:20,653.2,1.99,217.7,9.57,1017.1,18.1,동,91.0,5.32,1
2025-04-02 18:30,658.1,2.03,208.4,9.53,1017.2,15.0,동,96.0,5.29,1
2025-04-02 18:40,661.5,2.59,193.1,9.44,1017.2,23.1,동,91.0,5.26,1
2025-04-02 18:50,663.0,2.33,190.9,9.35,1017.23,13.8,동남동,122.0,5.26,1
2025-04-02 19:00,662.9,1.58,214.0,9.34,1017.26,14.8,남동,128.0,5.25,1
2025-04-02 19:10,660.5,1.58,241.9,9.27,1017.3,6.0,남남동,153.0,5.24,1
2025-04-02 19:20,656.1,1.42,243.9,9.22,1017.26,8.8,남남동,163.0,5.23,1
2025-04-02 19:30,649.3,1.29,253.1,9.04,1017.24,19.5,남남서,212.0,5.23,1
2025-04-02 19:40,639.7,1.19,264.5,8.95,1017.3,18.5,남서,214.0,5.24,1
2025-04-02 19:50,627.8,1.73,262.9,8.81,1017.37,22.8,남서,230.0,5.22,1
2025-04-02 20:00,612.9,1.35,262.3,8.71,1017.5,20.7,서남서,248.0,5.24,1
2025-04-02 20:10,596.9,1.56,262.0,8.7,1017.54,21.9,남서,236.0,5.27,1
2025-04-02 20:20,578.7,1.14,280.4,8.72,1017.7,38.8,남서,235.0,5.3,1
2025-04-02 20:30,558.4,1.15,280.5,8.56,1017.76,44.0,남서,231.0,5.26,1
2025-04-02 20:40,537.8,1.79,282.3,8.6,1017.86,42.9,남서,226.0,5.29,1
2025-04-02 20:50,515.6,1.48,284.9,8.5,1017.93,64.2,남서,229.0,5.28,1
2025-04-02 21:00,492.2,1.09,282.6,8.3,1018.09,68.1,남서,231.0,5.31,1
2025-04-02 21:10,468.1,0.78,276.4,8.27,1018.2,82.8,남서,231.0,5.31,0
2025-04-02 21:20,443.9,0.35,285.6,8.16,1018.27,78.6,남서,232.0,5.36,0
2025-04-02 21:30,418.1,0.74,297.0,8.01,1018.38,109.2,남서,230.0,5.4,0
2025-04-02 21:40,392.4,0.37,310.8,7.8,1018.45,116.2,남서,232.0,5.39,0
2025-04-02 21:50,367.1,0.38,313.9,7.34,1018.4,112.6,남서,232.0,5.37,0
2025-04-02 22:00,341.6,0.55,260.9,6.8,1018.36,115.7,남서,236.0,5.44,0
2025-04-02 22:10,315.4,0.57,286.0,6.7,1018.54,112.9,남서,236.0,5.47,0
2025-04-02 22:20,289.4,1.08,296.9,6.67,1018.6,104.4,서남서,237.0,5.49,0
2025-04-02 22:30,264.5,0.82,315.1,6.56,1018.6,117.0,남서,235.0,5.5,0
2025-04-02 22:40,239.5,0.41,285.3,6.5,1018.67,99.3,남서,235.0,5.46,0
2025-04-02 22:50,215.3,0.25,174.9,6.44,1018.75,104.5,남서,236.0,5.52,0
