datetime,sea_high,salt,wind_speed,wind_dir,temp,pressure,sea_speed,sea_dir_i,sea_temp,can_sail
2024-06-01 0:00,21.1,33.8,0.51,175.5,17.49,1008.18,3.75,193.0,17.575,0
2024-06-01 0:10,23.0,33.8,1.22,216.7,17.56,1007.95,4.95,11.0,17.5,0
2024-06-01 0:20,21.6,33.8,0.6,204.6,17.64,1007.98,4.9,27.5,17.555,0
2024-06-01 0:30,21.0,33.8,1.44,155.4,17.64,1007.8,9.4,37.5,17.785,0
2024-06-01 0:40,21.1,33.8,1.13,139.8,18.22,1007.76,7.8,24.5,17.88,0
2024-06-01 0:50,21.3,33.8,0.76,303.9,17.98,1007.8,9.25,15.0,17.815,0
2024-06-01 1:00,20.9,33.8,0.56,252.9,18.11,1007.79,7.7,22.0,17.69,0
2024-06-01 1:10,19.0,33.8,0.6,232.1,18.31,1007.67,2.75,341.5,17.585,0
2024-06-01 1:20,19.6,33.8,0.88,87.7,18.32,1007.57,3.75,323.0,17.58,0
2024-06-01 1:30,18.1,33.8,0.79,131.7,18.34,1007.71,4.4,327.0,17.57,0
2024-06-01 1:40,17.9,33.8,1.5,207.1,18.35,1007.8,2.65,343.0,17.515,0
2024-06-01 1:50,17.9,33.8,1.25,316.9,18.01,1007.81,2.95,325.0,17.415,0
2024-06-01 2:00,16.6,33.8,0.98,281.2,17.88,1007.84,4.05,310.5,17.385,0
2024-06-01 2:10,13.8,33.8,1.43,256.9,17.53,1007.87,6.85,310.5,17.345,0
2024-06-01 2:20,17.2,33.8,0.61,50.4,17.81,1007.72,7.6,289.5,17.38,0
2024-06-01 2:30,15.6,33.8,0.82,223.7,17.83,1007.77,8.5,271.5,17.22,0
2024-06-01 2:40,15.5,33.8,0.74,238.6,17.47,1007.78,12.45,273.5,17.07,0
2024-06-01 2:50,14.6,33.8,0.45,271.0,17.81,1007.8,10.35,258.5,16.955,0
2024-06-01 3:00,14.1,33.8,0.86,301.2,18.13,1007.91,7.35,258.0,16.85,0
2024-06-01 3:10,13.0,33.8,1.21,287.3,18.01,1007.81,3.65,294.5,16.815,0
2024-06-01 3:20,14.9,33.79,1.41,279.2,18.63,1007.87,5.2,329.5,16.625,0
2024-06-01 3:30,12.8,33.8,2.03,291.4,18.95,1007.92,5.45,298.0,16.56,0
2024-06-01 3:40,12.1,33.8,1.96,295.6,20.5,1008.05,6.75,291.5,16.425,0
2024-06-01 3:50,11.3,33.8,1.67,281.5,19.21,1008.09,7.75,312.5,16.305,0
2024-06-01 4:00,13.7,33.79,1.34,281.8,18.43,1008.03,7.55,315.0,16.395,0
2024-06-01 4:10,12.0,33.8,2.0,308.8,18.67,1008.11,5.85,305.5,16.47,0
2024-06-01 4:20,11.2,33.8,2.51,320.7,19.6,1008.17,6.25,259.0,16.675,0
2024-06-01 4:30,12.2,33.8,2.39,295.0,19.57,1008.18,2.4,292.0,16.675,0
2024-06-01 4:40,12.8,33.8,2.16,281.5,17.85,1008.32,4.4,330.5,16.335,0
2024-06-01 4:50,12.4,33.8,2.33,306.0,18.72,1008.3,4.95,337.5,16.3,0
2024-06-01 5:00,13.4,33.8,2.99,312.7,19.13,1008.39,3.0,180.0,16.55,0
2024-06-01 5:10,12.3,33.8,2.81,311.3,19.41,1008.54,4.05,24.5,16.235,0
2024-06-01 5:20,11.6,33.8,3.05,306.9,19.39,1008.6,4.85,31.5,16.47,0
2024-06-01 5:30,13.0,33.8,3.34,292.6,19.18,1008.63,3.05,47.5,16.585,0
2024-06-01 5:40,15.1,33.8,3.01,287.7,18.78,1008.72,2.05,58.0,16.565,0
2024-06-01 5:50,14.6,33.8,3.42,295.6,19.37,1008.75,2.0,118.0,16.615,0
2024-06-01 6:00,13.4,33.8,2.55,296.9,19.42,1008.98,5.45,241.0,16.545,0
2024-06-01 6:10,11.6,33.8,2.01,268.1,19.21,1009.05,3.55,260.5,16.625,0
2024-06-01 6:20,13.7,33.8,1.7,250.0,18.99,1009.05,1.4,328.0,16.75,0
2024-06-01 6:30,14.7,33.8,0.82,238.0,19.4,1009.09,1.7,135.0,16.71,0
2024-06-01 6:40,15.7,33.8,1.34,293.9,19.96,1009.1,5.2,131.0,16.66,0
2024-06-01 6:50,13.4,33.8,1.93,250.0,20.11,1009.05,7.95,154.0,16.56,0
2024-06-01 7:00,16.3,33.8,2.56,132.9,20.23,1009.07,5.4,139.0,16.475,0
2024-06-01 7:10,15.3,33.8,6.13,48.8,19.03,1008.93,8.8,128.5,16.405,0
2024-06-01 7:20,15.2,33.8,4.37,49.1,18.86,1009.14,10.2,119.0,16.335,0
2024-06-01 7:30,15.4,33.8,2.58,43.9,19.22,1009.34,11.85,118.5,16.28,0
2024-06-01 7:40,17.2,33.8,1.96,49.1,19.62,1009.44,10.3,120.5,16.255,0
2024-06-01 7:50,17.9,33.8,2.38,29.3,20.08,1009.5,8.15,134.0,16.23,0
2024-06-01 8:00,19.7,33.8,3.57,55.9,20.13,1009.44,9.2,127.5,16.2,0
2024-06-01 8:10,18.6,33.8,3.29,31.6,20.21,1009.45,8.15,127.5,16.16,0
2024-06-01 8:20,18.4,33.8,4.16,26.2,20.3,1009.45,8.45,123.5,16.07,0
2024-06-01 8:30,20.1,33.8,3.93,22.7,20.29,1009.33,9.9,141.0,16.035,0
2024-06-01 8:40,19.7,33.8,4.23,57.4,20.44,1009.24,12.3,135.5,16.06,0
2024-06-01 8:50,19.6,33.8,4.15,31.9,20.49,1009.17,14.2,147.5,16.09,0
2024-06-01 9:00,20.1,33.8,4.75,36.2,20.25,1009.04,14.7,147.5,16.25,0
2024-06-01 9:10,19.0,33.8,5.48,32.8,20.21,1009.04,13.55,160.5,16.34,0
2024-06-01 9:20,21.4,33.8,6.39,37.6,19.88,1008.96,21.15,194.0,16.505,0
2024-06-01 9:30,20.3,33.8,6.56,38.3,19.65,1008.98,16.5,192.0,16.695,0
2024-06-01 9:40,23.1,33.8,5.98,26.7,19.62,1009.09,15.95,208.0,16.67,0
2024-06-01 9:50,23.1,33.8,6.88,35.8,19.42,1008.84,14.7,207.5,16.635,0
2024-06-01 10:00,21.0,33.8,7.18,37.2,19.37,1008.83,13.1,198.0,16.69,0
2024-06-01 10:10,23.5,33.8,7.28,43.0,19.43,1008.8,15.7,195.5,16.695,0
2024-06-01 10:20,22.1,33.8,7.58,44.4,19.55,1008.84,15.8,198.5,16.79,0
2024-06-01 10:30,24.2,33.8,6.74,45.0,19.64,1008.98,14.55,205.0,16.88,0
2024-06-01 10:40,24.2,33.8,5.01,21.9,19.7,1009.23,15.5,205.0,16.93,0
2024-06-01 10:50,22.2,33.8,6.14,30.9,19.46,1009.11,15.7,217.0,16.96,0
2024-06-01 11:00,20.7,33.8,6.53,41.0,19.16,1009.06,17.0,213.5,17.02,0
2024-06-01 11:10,23.9,33.8,6.33,17.6,19.39,1009.22,16.2,227.5,17.095,0
2024-06-01 11:20,23.2,33.8,4.76,89.9,19.16,1009.42,12.55,235.5,17.12,0
2024-06-01 11:30,23.0,33.8,4.09,45.5,19.0,1009.76,13.45,242.5,17.27,0
2024-06-01 11:40,23.1,33.8,3.38,31.7,18.79,1009.6,12.85,246.5,17.305,0
2024-06-01 11:50,22.8,33.8,4.39,43.2,18.66,1009.62,12.6,241.5,17.36,0
2024-06-01 12:00,23.4,33.8,4.17,35.7,18.61,1009.47,15.05,259.0,17.465,0
2024-06-01 12:10,23.6,33.8,4.86,39.7,18.73,1009.19,13.55,272.5,17.515,0
2024-06-01 12:20,24.0,33.8,5.5,43.8,18.7,1009.18,12.35,283.0,17.575,0
2024-06-01 12:30,24.1,33.8,5.77,38.3,18.56,1009.16,12.8,284.5,17.595,0
2024-06-01 12:40,23.9,33.8,5.75,34.0,18.53,1009.13,12.85,276.5,17.59,0
2024-06-01 12:50,24.0,33.75,5.08,38.6,18.6,1009.12,14.8,283.0,17.67,0
2024-06-01 13:00,23.2,33.8,6.03,38.1,18.5,1009.11,11.9,289.0,17.735,0
2024-06-01 13:10,23.7,33.8,5.69,41.8,18.43,1009.18,13.25,280.0,17.7,0
2024-06-01 13:20,23.9,33.8,5.46,43.1,18.4,1009.22,15.25,289.5,17.81,0
2024-06-01 13:30,22.5,33.8,5.8,41.9,18.31,1009.17,13.05,286.5,17.845,0
2024-06-01 13:40,22.1,33.8,6.04,44.3,18.3,1009.13,14.65,275.0,18.005,0
2024-06-01 13:50,21.5,33.8,5.06,23.9,18.37,1009.22,13.3,282.0,18.07,0
2024-06-01 14:00,22.5,33.8,4.86,24.0,18.31,1009.43,11.6,285.5,18.065,0
2024-06-01 14:10,20.7,33.8,4.13,32.2,18.23,1009.58,12.6,295.0,18.06,0
2024-06-01 14:20,23.1,33.8,4.62,26.2,18.17,1009.44,9.5,290.5,18.03,0
2024-06-01 14:30,22.5,33.8,4.66,20.4,18.21,1009.46,8.25,287.5,17.95,0
2024-06-01 14:40,21.1,33.8,4.54,23.2,18.25,1009.53,3.3,321.0,17.66,0
2024-06-01 14:50,20.6,33.8,4.23,57.4,18.13,1009.6,2.75,234.5,17.385,0
2024-06-01 15:00,19.0,33.8,2.44,150.8,18.23,1009.78,3.45,209.5,17.31,0
2024-06-01 15:10,20.0,33.8,3.44,83.7,18.19,1009.62,4.3,267.5,17.46,0
2024-06-01 15:20,20.4,33.8,3.95,12.0,18.0,1009.52,11.2,232.5,17.695,0
2024-06-01 15:30,20.3,33.8,3.25,174.9,17.87,1009.54,8.35,243.0,17.82,0
2024-06-01 15:40,19.8,33.8,2.87,113.3,17.9,1009.51,14.65,242.5,17.865,0
2024-06-01 15:50,18.6,33.79,3.08,211.5,17.79,1009.48,8.7,248.5,17.825,0
2024-06-01 16:00,18.7,33.8,3.84,180.3,17.69,1009.49,15.65,238.5,17.84,0
2024-06-01 16:10,18.5,33.8,4.2,110.0,17.33,1009.53,15.5,247.0,17.955,0
2024-06-01 16:20,18.1,33.8,3.52,172.4,17.1,1009.52,14.0,242.5,17.95,0
2024-06-01 16:30,18.6,33.8,3.47,339.5,17.11,1009.59,15.95,250.0,18.015,0
2024-06-01 16:40,19.4,33.8,3.69,277.1,17.26,1009.57,16.15,247.5,17.985,0
2024-06-01 16:50,19.4,33.8,3.63,273.9,17.06,1009.59,16.95,250.5,17.93,0
2024-06-01 17:00,17.7,33.79,3.12,76.4,17.0,1009.64,13.6,252.0,17.975,0
2024-06-01 17:10,18.8,33.8,2.38,279.0,17.0,1009.67,13.4,250.0,17.875,0
2024-06-01 17:20,15.9,33.8,2.69,311.0,17.0,1009.58,10.0,255.0,17.88,0
2024-06-01 17:30,19.1,33.8,3.46,210.9,17.09,1009.53,9.35,258.5,17.895,0
2024-06-01 17:40,19.6,33.8,2.81,245.1,17.1,1009.48,8.1,261.5,17.83,0
2024-06-01 17:50,18.6,33.8,2.89,280.4,17.1,1009.36,9.05,253.5,17.815,0
2024-06-01 18:00,19.8,33.8,2.74,273.2,17.1,1009.29,9.65,246.5,17.88,0
2024-06-01 18:10,18.5,33.8,2.61,115.1,17.12,1009.29,9.8,267.0,17.85,0
2024-06-01 18:20,18.3,33.8,3.31,86.9,17.2,1009.22,10.3,261.0,17.93,0
2024-06-01 18:30,18.6,33.8,2.35,334.4,17.3,1009.3,8.1,257.0,17.775,0
2024-06-01 18:40,20.4,33.8,1.79,108.9,17.22,1009.34,3.85,265.5,17.825,0
2024-06-01 18:50,19.2,33.79,2.75,115.2,17.17,1009.43,6.15,271.0,17.775,0
2024-06-01 19:00,20.3,33.8,1.98,82.2,17.1,1009.4,4.85,256.0,17.8,0
2024-06-01 19:10,20.0,33.8,1.22,177.4,17.0,1009.49,4.0,298.0,17.805,0
2024-06-01 19:20,19.3,33.79,2.57,82.3,16.98,1009.37,3.85,255.0,17.75,0
2024-06-01 19:30,18.7,33.79,2.13,22.2,16.9,1009.26,4.2,238.0,17.705,0
2024-06-01 19:40,20.8,33.8,1.11,55.3,16.81,1009.21,3.45,238.5,17.765,0
2024-06-01 19:50,20.7,33.8,1.42,145.5,16.77,1009.29,3.4,248.0,17.71,0
2024-06-01 20:00,21.8,33.8,1.74,213.7,16.7,1009.43,3.4,234.0,17.7,0
2024-06-01 20:10,20.4,33.8,2.03,25.2,16.65,1009.44,1.65,298.0,17.735,0
2024-06-01 20:20,21.8,33.79,1.33,146.3,16.6,1009.59,1.9,214.5,17.65,0
2024-06-01 20:30,20.2,33.8,1.04,48.5,16.6,1009.68,4.05,215.0,17.615,0
2024-06-01 20:40,22.9,33.8,1.08,178.9,16.6,1009.75,4.4,222.5,17.64,0
2024-06-01 20:50,21.8,33.77,1.04,181.7,16.61,1009.84,6.7,210.5,17.63,0
2024-06-01 21:00,22.2,33.79,1.1,76.3,16.69,1009.82,6.85,204.5,17.585,0
2024-06-01 21:10,21.9,33.77,1.14,274.7,16.7,1010.0,4.5,194.5,17.655,0
2024-06-01 21:20,22.2,33.8,1.11,144.9,16.69,1010.17,3.25,182.5,17.565,0
2024-06-01 21:30,23.0,33.8,1.48,111.9,16.63,1010.16,6.35,200.0,17.565,0
2024-06-01 21:40,21.3,33.77,1.13,287.6,16.7,1010.42,5.05,197.5,17.56,0
2024-06-01 21:50,21.7,33.8,0.46,233.9,16.66,1010.5,2.95,207.5,17.57,0
2024-06-01 22:00,23.3,33.79,0.79,293.7,16.51,1010.5,5.55,190.5,17.575,0
2024-06-01 22:10,21.7,33.79,0.82,313.6,16.19,1010.45,7.35,177.0,17.57,0
2024-06-01 22:20,22.0,33.79,1.27,313.6,15.86,1010.47,6.45,191.5,17.54,0
2024-06-01 22:30,21.0,33.76,1.0,269.5,15.71,1010.36,7.45,192.0,17.62,0
2024-06-01 22:40,23.0,33.79,0.58,123.7,15.65,1010.38,5.35,170.5,17.54,0
2024-06-01 22:50,23.8,33.76,1.32,279.8,15.58,1010.26,6.4,189.5,17.545,0
2024-06-01 23:00,22.5,33.77,1.81,241.1,15.58,1010.28,7.3,177.5,17.615,0
2024-06-01 23:10,22.3,33.78,2.01,327.0,15.7,1010.34,5.7,183.0,17.54,0
2024-06-01 23:20,21.5,33.79,2.62,328.9,15.73,1010.25,8.2,196.5,17.535,0
2024-06-01 23:30,21.6,33.8,2.73,340.1,15.62,1010.26,8.0,197.0,17.615,0
2024-06-01 23:40,22.2,33.8,2.18,335.3,15.6,1010.29,11.8,218.0,17.595,0
2024-06-01 23:50,21.5,33.8,2.38,309.5,15.5,1010.24,11.25,220.0,17.615,0
2024-06-02 0:00,21.9,33.77,1.87,329.6,15.51,1010.2,9.75,221.0,17.615,0
2024-06-02 0:10,22.7,33.78,2.45,329.3,15.45,1010.3,9.25,223.0,17.665,0
2024-06-02 0:20,20.3,33.76,1.67,318.1,15.4,1010.34,7.4,220.5,17.635,0
2024-06-02 0:30,19.6,33.78,1.08,301.2,15.46,1010.47,7.65,211.5,17.675,0
2024-06-02 0:40,20.3,33.73,1.09,299.1,15.4,1010.56,8.2,210.0,17.655,0
2024-06-02 0:50,19.7,33.74,1.43,300.8,15.35,1010.41,11.55,217.0,17.72,0
2024-06-02 1:00,19.6,33.7,1.28,301.7,15.28,1010.44,9.6,217.0,17.72,0
2024-06-02 1:10,20.3,33.72,1.8,343.1,15.25,1010.37,7.95,221.5,17.7,0
2024-06-02 1:20,20.2,33.7,1.53,307.7,15.29,1010.37,9.75,219.5,17.685,0
2024-06-02 1:30,18.4,33.71,1.13,312.0,15.3,1010.28,8.0,218.5,17.695,0
2024-06-02 1:40,20.0,33.7,1.18,325.6,15.27,1010.22,7.45,213.0,17.67,0
2024-06-02 1:50,17.4,33.7,1.43,330.7,15.22,1010.21,6.05,211.0,17.66,0
2024-06-02 2:00,17.3,33.7,1.88,337.9,15.24,1010.13,6.55,217.5,17.69,0
2024-06-02 2:10,17.3,33.7,1.34,320.6,15.27,1010.01,7.0,225.5,17.635,0
2024-06-02 2:20,17.6,33.7,0.94,278.4,15.31,1010.03,8.85,225.0,17.63,0
2024-06-02 2:30,15.9,33.7,1.18,294.6,15.3,1009.93,8.1,233.0,17.675,0
2024-06-02 2:40,15.5,33.7,1.14,281.2,15.3,1010.05,7.5,235.5,17.655,0
2024-06-02 2:50,15.8,33.68,0.63,260.0,15.3,1010.03,8.6,226.5,17.635,0
2024-06-02 3:00,15.0,33.66,1.16,313.8,15.29,1009.9,6.85,226.0,17.615,0
2024-06-02 3:10,15.0,33.61,0.92,316.1,15.26,1009.9,8.15,233.5,17.62,0
2024-06-02 3:20,14.1,33.6,0.68,194.7,15.21,1009.86,8.4,233.0,17.635,0
2024-06-02 3:30,11.7,33.6,1.26,324.6,15.2,1009.82,7.35,235.0,17.65,0
2024-06-02 3:40,13.4,33.6,1.55,294.9,15.17,1009.71,6.95,228.0,17.59,0
2024-06-02 3:50,13.8,33.61,0.51,181.4,15.02,1009.43,7.3,246.0,17.595,0
2024-06-02 4:00,12.4,33.6,0.69,144.4,14.86,1009.55,5.9,243.0,17.64,0
2024-06-02 4:10,12.7,33.6,1.38,266.9,14.7,1009.55,7.35,241.0,17.655,0
2024-06-02 4:20,12.3,33.6,0.85,296.2,14.55,1009.62,7.5,235.0,17.655,0
2024-06-02 4:30,13.3,33.6,1.0,161.6,14.42,1009.48,6.0,256.0,17.59,0
2024-06-02 4:40,12.1,33.6,1.46,213.6,14.34,1009.43,6.35,257.0,17.595,0
2024-06-02 4:50,12.9,33.6,1.86,214.6,14.07,1009.7,7.05,253.5,17.575,0
2024-06-02 5:00,10.4,33.6,1.2,246.3,14.14,1009.57,6.4,258.5,17.59,0
2024-06-02 5:10,12.6,33.6,0.66,302.0,14.1,1009.6,5.4,266.0,17.645,0
2024-06-02 5:20,12.6,33.6,1.1,336.0,14.03,1009.67,6.3,267.0,17.575,0
2024-06-02 5:30,11.8,33.6,0.55,293.4,14.07,1009.8,5.7,278.0,17.62,0
2024-06-02 5:40,12.8,33.6,0.72,318.0,14.28,1009.82,4.95,291.0,17.575,0
2024-06-02 5:50,13.3,33.6,1.31,332.4,14.39,1009.86,4.75,305.5,17.585,0
2024-06-02 6:00,13.2,33.6,1.07,326.3,14.74,1010.09,8.05,299.0,17.615,0
2024-06-02 6:10,12.1,33.6,1.04,321.5,15.07,1010.21,6.6,299.5,17.63,0
2024-06-02 6:20,14.6,33.6,0.9,324.6,15.57,1010.24,8.15,294.0,17.59,0
2024-06-02 6:30,12.2,33.6,0.64,315.2,15.69,1010.33,7.0,311.5,17.57,0
2024-06-02 6:40,13.4,33.6,0.43,331.0,16.1,1010.25,6.35,302.0,17.595,0
2024-06-02 6:50,12.9,33.6,1.38,283.2,16.07,1010.27,4.1,315.5,17.62,0
2024-06-02 7:00,14.6,33.6,0.38,282.6,16.2,1010.35,3.15,323.5,17.625,0
2024-06-02 7:10,15.9,33.6,0.52,163.0,16.61,1010.31,3.25,304.0,17.63,0
2024-06-02 7:20,15.0,33.6,1.49,213.7,16.61,1010.37,3.55,316.0,17.65,0
2024-06-02 7:30,14.7,33.6,1.69,114.8,16.55,1010.43,3.2,288.5,17.65,0
2024-06-02 7:40,14.4,33.6,2.1,112.6,16.5,1010.5,3.75,276.0,17.645,0
2024-06-02 7:50,15.3,33.6,1.32,247.2,16.72,1010.53,2.25,299.5,17.64,0
2024-06-02 8:00,16.4,33.6,2.54,40.1,16.79,1010.47,1.6,174.0,17.645,0
2024-06-02 8:10,14.3,33.6,2.06,59.4,16.72,1010.52,1.05,290.5,17.665,0
2024-06-02 8:20,17.4,33.6,3.42,47.5,16.8,1010.56,4.1,246.0,17.68,0
2024-06-02 8:30,18.3,33.6,3.63,49.8,16.93,1010.6,1.75,238.5,17.7,0
2024-06-02 8:40,17.4,33.6,3.25,43.0,16.92,1010.75,1.4,203.0,17.68,0
2024-06-02 8:50,17.0,33.6,3.11,54.5,17.02,1010.72,2.55,206.5,17.675,0
2024-06-02 9:00,18.5,33.6,3.51,60.9,17.0,1010.6,3.35,193.5,17.69,0
2024-06-02 9:10,19.9,33.6,3.32,67.7,17.37,1010.54,4.4,199.5,17.71,0
2024-06-02 9:20,21.4,33.6,3.25,58.1,17.46,1010.47,6.7,195.5,17.715,0
2024-06-02 9:30,20.6,33.6,3.72,54.2,17.34,1010.36,7.55,200.0,17.745,0
2024-06-02 9:40,19.7,33.6,3.42,52.1,17.52,1010.28,9.2,200.5,17.755,0
2024-06-02 9:50,20.4,33.6,4.27,59.2,17.44,1010.15,8.8,201.0,17.78,0
2024-06-02 10:00,23.1,33.6,4.7,54.7,17.59,1010.08,6.9,198.5,17.79,0
2024-06-02 10:10,22.3,33.6,4.94,56.8,17.65,1010.15,9.2,200.5,17.8,0
2024-06-02 10:20,20.9,33.6,5.35,58.3,17.66,1010.02,9.4,193.0,17.8,0
2024-06-02 10:30,20.7,33.6,5.02,45.9,17.47,1010.05,10.85,203.5,17.8,0
2024-06-02 10:40,21.4,33.61,4.78,46.2,17.37,1010.15,12.75,213.5,17.815,0
2024-06-02 10:50,21.5,33.61,4.94,49.1,17.43,1010.1,10.1,210.5,17.81,0
2024-06-02 11:00,21.1,33.65,5.57,43.4,17.32,1010.08,11.5,206.5,17.815,0
2024-06-02 11:10,22.9,33.62,6.34,46.0,17.28,1009.93,10.9,200.5,17.825,0
2024-06-02 11:20,22.3,33.69,5.62,44.4,17.21,1010.12,11.7,198.5,17.8,0
2024-06-02 11:30,21.9,33.7,4.55,48.2,17.3,1010.31,12.25,188.5,17.735,0
2024-06-02 11:40,21.8,33.7,4.34,42.0,17.24,1010.31,13.7,189.5,17.825,0
2024-06-02 11:50,22.2,33.7,4.18,40.6,17.32,1010.34,14.9,193.5,17.87,0
2024-06-02 12:00,21.2,33.7,3.99,47.6,17.45,1010.31,14.6,187.0,17.9,0
2024-06-02 12:10,23.9,33.7,3.61,54.1,17.89,1010.27,14.2,186.0,17.895,0
2024-06-02 12:20,23.5,33.69,3.42,60.3,18.06,1010.27,16.6,193.0,17.89,0
2024-06-02 12:30,21.7,33.7,4.61,64.2,18.21,1010.09,16.3,191.0,17.87,0
2024-06-02 12:40,21.9,33.7,5.22,58.5,18.27,1009.89,16.25,192.0,17.895,0
2024-06-02 12:50,22.3,33.7,6.04,52.7,17.8,1009.64,15.95,198.5,17.965,0
2024-06-02 13:00,23.2,33.7,5.56,53.8,17.72,1009.79,15.9,196.0,17.875,0
2024-06-02 13:10,22.0,33.7,5.91,43.6,17.61,1009.82,16.1,198.5,17.945,0
2024-06-02 13:20,22.2,33.7,5.77,43.0,17.47,1009.75,16.15,199.0,17.965,0
2024-06-02 13:30,22.3,33.7,5.47,38.0,17.5,1009.81,15.6,195.0,17.955,0
2024-06-02 13:40,21.0,33.7,5.12,41.9,17.62,1009.79,15.05,194.5,18.005,0
2024-06-02 13:50,24.4,33.7,5.2,45.0,17.69,1009.71,13.8,196.0,17.99,0
2024-06-02 14:00,20.1,33.7,4.69,44.9,17.57,1009.73,14.4,192.0,18.05,0
2024-06-02 14:10,21.3,33.7,4.95,42.9,17.58,1009.73,13.85,182.0,17.96,0
2024-06-02 14:20,22.2,33.7,4.73,44.6,17.57,1009.73,13.8,182.0,17.985,0
2024-06-02 14:30,21.1,33.7,4.34,36.8,17.69,1009.69,15.4,183.5,18.06,0
2024-06-02 14:40,21.0,33.7,4.48,47.0,17.65,1009.7,16.2,182.5,18.085,0
2024-06-02 14:50,20.1,33.7,4.19,44.5,17.67,1009.84,14.65,174.0,18.035,0
2024-06-02 15:00,18.4,33.7,4.06,49.7,17.77,1009.89,16.8,174.5,18.025,0
2024-06-02 15:10,16.6,33.7,4.53,49.6,17.68,1009.91,16.45,179.5,18.07,0
2024-06-02 15:20,17.4,33.7,4.43,45.3,17.5,1009.97,15.15,172.5,18.015,0
2024-06-02 15:30,18.4,33.69,3.83,49.5,17.5,1010.09,16.4,171.5,17.99,0
2024-06-02 15:40,16.3,33.68,3.62,46.7,17.45,1010.17,16.2,168.0,18.005,0
2024-06-02 15:50,17.3,33.69,2.92,34.0,17.46,1010.19,15.85,165.5,18.005,0
2024-06-02 16:00,15.1,33.69,2.69,20.2,17.33,1010.2,15.95,166.0,18.0,0
2024-06-02 16:10,14.7,33.7,2.4,18.4,17.33,1010.25,15.1,166.0,18.03,0
2024-06-02 16:20,15.5,33.7,2.37,24.1,17.34,1010.15,15.2,156.0,18.005,0
2024-06-02 16:30,15.4,33.68,2.86,40.8,17.5,1010.09,15.25,155.0,18.04,0
2024-06-02 16:40,14.8,33.65,3.35,50.0,17.5,1010.1,16.4,166.0,18.055,0
2024-06-02 16:50,14.8,33.68,3.54,46.7,17.47,1010.07,16.9,165.5,18.08,0
2024-06-02 17:00,15.5,33.7,3.46,55.7,17.4,1010.11,16.75,165.5,18.085,0
2024-06-02 17:10,14.4,33.64,2.99,50.4,17.4,1010.17,17.9,165.0,18.055,0
2024-06-02 17:20,14.0,33.64,3.31,54.6,17.4,1010.19,18.65,171.5,18.045,0
2024-06-02 17:30,13.9,33.65,2.32,39.7,17.43,1010.23,19.25,178.5,17.985,0
2024-06-02 17:40,14.8,33.64,2.74,49.8,17.4,1010.23,18.3,175.0,17.985,0
2024-06-02 17:50,15.7,33.64,2.61,43.8,17.46,1010.23,19.2,180.0,17.995,0
2024-06-02 18:00,14.4,33.62,2.11,31.3,17.53,1010.3,19.9,175.5,17.97,0
2024-06-02 18:10,12.1,33.6,1.62,26.8,17.42,1010.36,19.85,181.0,17.955,0
2024-06-02 18:20,13.2,33.6,2.19,61.3,17.4,1010.37,19.2,180.5,17.915,0
2024-06-02 18:30,14.5,33.6,1.53,16.5,17.4,1010.4,18.35,179.0,17.86,0
2024-06-02 18:40,15.9,33.6,1.37,22.7,17.43,1010.4,18.8,177.5,17.8,0
2024-06-02 18:50,14.7,33.6,0.98,272.8,17.4,1010.46,18.85,176.5,17.805,0
2024-06-02 19:00,15.5,33.6,1.44,275.0,17.32,1010.56,19.1,170.5,17.845,0
2024-06-02 19:10,14.4,33.6,1.01,301.6,17.28,1010.57,20.5,165.5,17.83,0
2024-06-02 19:20,14.8,33.6,0.87,327.5,17.22,1010.64,17.6,170.0,17.76,0
2024-06-02 19:30,15.1,33.6,1.05,109.7,17.11,1010.65,18.6,169.5,17.77,0
2024-06-02 19:40,14.5,33.6,1.06,350.0,16.93,1010.67,18.0,167.0,17.845,0
2024-06-02 19:50,15.6,33.6,1.23,354.5,16.8,1010.51,18.75,162.0,17.85,0
2024-06-02 20:00,16.4,33.6,1.67,348.6,16.5,1010.59,16.75,166.5,17.8,0
2024-06-02 20:10,16.9,33.6,1.4,349.5,16.36,1010.73,16.05,165.0,17.79,0
2024-06-02 20:20,16.0,33.6,1.37,318.6,16.23,1010.88,15.1,173.0,17.815,0
2024-06-02 20:30,16.5,33.6,1.39,280.4,16.02,1011.0,15.2,164.0,17.865,0
2024-06-02 20:40,17.9,33.6,1.48,316.9,15.82,1011.01,14.9,174.5,17.8,0
2024-06-02 20:50,18.7,33.6,1.34,302.4,16.06,1011.17,14.1,174.0,17.81,0
2024-06-02 21:00,17.6,33.61,1.73,317.5,16.2,1011.3,13.9,180.5,17.815,0
2024-06-02 21:10,18.5,33.6,1.5,332.0,16.19,1011.39,13.15,177.5,17.795,0
2024-06-02 21:20,18.7,33.6,1.64,320.5,16.1,1011.5,12.85,176.5,17.79,0
2024-06-02 21:30,19.4,33.61,1.64,211.9,15.67,1011.5,13.5,182.5,17.785,0
2024-06-02 21:40,20.1,33.61,1.43,324.4,15.59,1011.5,13.45,184.0,17.71,0
2024-06-02 21:50,21.2,33.6,1.65,319.5,15.98,1011.5,14.0,180.0,17.675,0
2024-06-02 22:00,19.7,33.6,1.98,302.5,15.71,1011.5,14.9,186.0,17.695,0
2024-06-02 22:10,22.1,33.6,2.0,343.9,15.14,1011.5,12.45,167.0,17.675,0
